country_code	country	age	1950-1955	1955-1960	1960-1965	1965-1970	1970-1975	1975-1980	1980-1985	1985-1990	1990-1995	1995-2000	2000-2005	2005-2010	2010-2015	2015-2020	2020-2025	2025-2030	2030-2035	2035-2040	2040-2045	2045-2050	2050-2055	2055-2060	2060-2065	2065-2070	2070-2075	2075-2080	2080-2085	2085-2090	2090-2095	2095-2100
904	Latin America and the Caribbean	70	0.07117597	0.06617005	0.06244948	0.05997338	0.05854404	0.05323093	0.05133672	0.04768411	0.04490125	0.04134006	0.0378423	0.03323477	0.0302703	0.02965441	0.03067692	0.02593404	0.02445005	0.02302812	0.02170494	0.02045647	0.01924562	0.01810441	0.01704185	0.01603845	0.01514163	0.01430768	0.0135091	0.01274345	0.01202786	0.01136636
904	Latin America and the Caribbean	75	0.11058939	0.10412195	0.09893833	0.09442966	0.08960787	0.08331961	0.07970809	0.07491051	0.0699754	0.06486286	0.05963925	0.05410348	0.04950003	0.04847983	0.04935548	0.04325381	0.0410675	0.03890862	0.03680641	0.03485184	0.03300334	0.03122548	0.02952462	0.02792185	0.02642768	0.02506451	0.02381986	0.02259809	0.02142974	0.02034525
904	Latin America and the Caribbean	80	0.17242394	0.16339411	0.15643501	0.15001937	0.13894142	0.13084382	0.12518967	0.11744641	0.11024089	0.10276467	0.09535911	0.08844054	0.08231	0.08064458	0.08280334	0.07341617	0.07014278	0.06711482	0.06405758	0.06105089	0.05820117	0.05551314	0.05294305	0.05039971	0.04798382	0.04572092	0.04370612	0.04182967	0.03993351	0.03811317
904	Latin America and the Caribbean	85	0.25454215	0.23926133	0.23106729	0.22576601	0.20990235	0.19825689	0.18919644	0.17858858	0.16913156	0.15961889	0.14996175	0.1421238	0.13373333	0.13132376	0.13746746	0.12158509	0.11740959	0.11316616	0.10919693	0.10506427	0.10081738	0.09669214	0.09282575	0.08907425	0.08524296	0.08149178	0.07805797	0.07495572	0.07200529	0.06895582
904	Latin America and the Caribbean	90	0.36426033	0.3341427	0.32523656	0.32495653	0.30663292	0.28958425	0.272761	0.2568092	0.24519114	0.23470392	0.22322287	0.21400002	0.20296557	0.19924657	0.21269563	0.18643729	0.18240842	0.17780029	0.17302803	0.16854674	0.16362271	0.15839446	0.15322994	0.14827493	0.14336374	0.13810052	0.13292735	0.12816972	0.12377811	0.11947363
904	Latin America and the Caribbean	95	0.50056516	0.44876251	0.43550584	0.43961013	0.42379033	0.40730653	0.38426918	0.35518472	0.3431605	0.33445875	0.32391787	0.31300241	0.2964912	0.29032758	0.31258658	0.27437792	0.27135649	0.2683489	0.26410495	0.2597318	0.25546401	0.25055647	0.24518385	0.23950082	0.23383716	0.22787354	0.22124663	0.2146341	0.20846488	0.20254903
904	Latin America and the Caribbean	100+	0.66150991	0.59320831	0.58130062	0.57392945	0.54836119	0.52642053	0.52909291	0.49188206	0.48205853	0.47480414	0.47337315	0.45804301	0.4291628	0.41509712	0.43806474	0.38264954	0.381889	0.38092549	0.37948535	0.37639327	0.3731858	0.36990124	0.36593526	0.36114948	0.35603664	0.35092071	0.34529535	0.33878106	0.33203756	0.32564735
915	Caribbean	0	0.12911443	0.11310175	0.09878383	0.0871494	0.07868963	0.07415832	0.06646702	0.05741316	0.05048754	0.04423546	0.03915186	0.03624077	0.03365675	0.03106224	0.02882997	0.0266585	0.02433673	0.02229882	0.02051287	0.01874666	0.01710152	0.01562664	0.01430817	0.01304958	0.01190527	0.01090132	0.00997704	0.00920365	0.0085237	0.00789332
915	Caribbean	1	0.02069756	0.01644525	0.0132927	0.01064499	0.00857356	0.00697847	0.00584125	0.00476832	0.00392879	0.00320254	0.00282638	0.00292183	0.00273012	0.00209087	0.00191667	0.00178638	0.00163481	0.00149513	0.00136672	0.00124213	0.00112846	0.00102369	0.00092677	0.00083164	0.00074587	0.00067055	0.00059964	0.00054073	0.00048894	0.00044052
915	Caribbean	5	0.00256547	0.00214987	0.00194851	0.00159927	0.00140419	0.00132123	0.001322	0.00130137	0.00120347	0.00104697	0.00095565	0.00105669	0.00098963	0.00063271	0.00059975	0.00055474	0.00051718	0.00048201	0.00044705	0.00041367	0.00038328	0.00035535	0.00032921	0.00030239	0.0002776	0.00025562	0.0002344	0.0002166	0.00020052	0.00018485
915	Caribbean	10	0.00180007	0.00150755	0.00138379	0.00120609	0.00108955	0.00101364	0.00097487	0.00098633	0.00096349	0.00083594	0.00075233	0.00088212	0.00081938	0.00053384	0.00050826	0.00046614	0.00043864	0.00041117	0.00038295	0.00035505	0.00033018	0.00030703	0.00028587	0.0002643	0.00024444	0.00022684	0.00020931	0.0001942	0.0001806	0.00016744
915	Caribbean	15	0.0027741	0.00235839	0.00212978	0.00192506	0.0017766	0.00167443	0.00158777	0.00155377	0.00154283	0.00144407	0.00129858	0.00134676	0.00126669	0.0010034	0.00098721	0.0009128	0.0008541	0.00080904	0.00075773	0.00070501	0.00065598	0.00061025	0.00056851	0.00052722	0.00048933	0.00045554	0.00042211	0.00039248	0.0003654	0.00033968
915	Caribbean	20	0.00383475	0.00330583	0.00298985	0.00269294	0.00249117	0.00240208	0.0022699	0.00216424	0.00210489	0.0020094	0.00192776	0.00190927	0.00177058	0.00152667	0.00150812	0.00140404	0.0013153	0.0012407	0.00117803	0.00110525	0.00103145	0.00095813	0.0008914	0.00082672	0.00076816	0.00071574	0.00066356	0.00061659	0.00057304	0.00053159
915	Caribbean	25	0.00429945	0.00368655	0.00336032	0.00301606	0.00276553	0.00265437	0.00259116	0.00246364	0.00234006	0.00219686	0.0021261	0.00214617	0.00192018	0.00166838	0.00169122	0.00153442	0.00145963	0.0013738	0.00129631	0.00123332	0.00116133	0.00108224	0.00100621	0.00093355	0.00086857	0.00081105	0.00075382	0.00070159	0.00065225	0.00060466
915	Caribbean	30	0.00490716	0.00417474	0.00378391	0.00343229	0.00316601	0.00299518	0.00293799	0.00294487	0.00280395	0.00254223	0.00233601	0.00236396	0.00221179	0.00189077	0.00191554	0.00175811	0.00165505	0.0015832	0.00149198	0.00141197	0.00134981	0.00127194	0.0011893	0.00110578	0.00103092	0.00096505	0.00090047	0.00084123	0.00078415	0.00072799
915	Caribbean	35	0.00584049	0.00502185	0.00454363	0.00412679	0.00386324	0.0036872	0.00353984	0.00349445	0.00344116	0.00313959	0.00276495	0.00266819	0.00254646	0.00240935	0.00243952	0.00221434	0.00212687	0.00201197	0.00192703	0.00182313	0.00173418	0.00165787	0.00156691	0.00146613	0.00136958	0.0012837	0.00120091	0.00112504	0.00105162	0.00097847
915	Caribbean	40	0.00723861	0.00627618	0.00571987	0.00521271	0.00489359	0.00473382	0.00456355	0.0044208	0.00432704	0.00411013	0.00367945	0.00342337	0.00317854	0.00308836	0.00331656	0.00298176	0.00284805	0.00274941	0.00260718	0.00250866	0.00238904	0.00227794	0.00218805	0.00207429	0.00195217	0.00183476	0.00172268	0.00161873	0.00151886	0.00141974
915	Caribbean	45	0.00949351	0.0083406	0.00765112	0.00708299	0.00665465	0.00633385	0.00615116	0.0060337	0.0058233	0.00556644	0.0052121	0.00486491	0.00441273	0.00426811	0.00461351	0.00429	0.00409692	0.00392904	0.00380236	0.00362146	0.00350562	0.00334864	0.0032093	0.00309438	0.00294942	0.00279282	0.00263445	0.00248409	0.00234002	0.00220068
